UserID,UserName,Age,Bronze,Silver,Gold,Creation_Date
1657364,Guido Simone,0,13,4,1,1347141868
3787316,wiz,0,3,0,0,1404028468
3983922,Bryan Moore,0,3,0,0,1409160015
1886739,ialexander,35,12,3,0,1354917977
3787306,divelner,0,4,0,0,1404027777
1329671,Leon Lucardie,22,48,14,1,1334248545
3230246,George,26,10,2,0,1390527995
412191,Fran Jim&#233;nez,0,3,0,0,1281026537
969237,Matthew Adams,46,9,4,0,1317218447
3181101,user5000,0,2,0,0,1389345348
1886721,user1886721,0,8,1,1,1272756366
2705974,neda,0,12,3,1,1377148098
3885604,llawj,0,4,0,0,1406578837
1886777,Nicola Delle Foglie,0,5,0,0,1354919066
3033603,Andrew Breksa,0,12,0,0,1385404971
2787847,micnubinub,19,7,0,0,1379424831
3033600,jisaacs1207,0,5,0,0,1385404925
494121,dprimax,25,17,6,1,1288650214
4278899,Olivier Meurice,0,8,1,0,1416578976
1378854,Lauro Wolff Valente Sobrinho,29,9,2,0,1336358389
3000857,kurofune,0,8,1,0,1384660219
510515,jumperchen,35,17,8,0,1289982184
1657377,jethroo,0,16,4,2,1347142500
2787856,emad,0,0,0,0,1379425028
641586,Royi Freifeld,0,18,3,0,1299084099
84538,jon-hanson,0,33,16,0,1238405512
1739297,Matthias,36,22,4,0,1349985210
3230218,A Boschman,25,21,8,2,1390526997
3181068,Sembrano,0,16,5,0,1389344908
1051181,Vitaly Omelchenko,0,5,0,0,1321512598
1886753,GRosenberg,0,5,4,0,1354918294
3738233,edC0der,27,5,0,0,1402672733
1002058,mb2015,0,4,0,0,1318974363
1935963,Abhishek Batra,22,14,2,0,1356761257
2689646,Pradeep,0,1,0,0,1376661256
2787939,Thomas Trabelsi,0,12,2,0,1379426349
3836529,Ali Tariq,0,5,0,0,1405334171
3459704,Moussamoa,22,11,1,0,1395751272
1051228,sandeep,0,11,1,0,1321514431
543320,yaki_nuka,0,19,3,1,1292414603
690777,teepee,27,39,20,2,1301906405
592477,Nico,0,13,5,0,1296143274
3836526,Travis,0,3,0,0,1405334132
4000361,ATRS,23,14,2,0,1409660321
1739342,ender.an27,0,8,0,0,1349986277
3836527,Rishi Parmar,0,0,0,0,1405334156
2648,D&#243;nal,95,587,349,106,1219531247
1657409,Jithesh Chandra,23,7,0,0,1347144663
3033716,Mickey695,0,4,0,0,1385407053
543315,Nic Cottrell,35,31,16,0,1284718506
3836513,Sree14,0,7,0,0,1405333819
2837110,Dark Knight,0,14,1,0,1380682955
1378888,eddyparkinson,0,22,8,1,1336360756
3181167,Laurent Silotia,0,0,0,0,1389346261
1657465,Lu15,0,5,0,0,1347148929
1788536,ziker,23,9,0,0,1351686619
969325,Warpzit,30,94,50,8,1317221277
3508822,Rocky Fan,0,1,0,0,1396910372
739950,bary,0,17,5,2,1304599419
2411075,Dehli,23,24,6,3,1369252796
412270,myborobudur,0,32,8,0,1281032680
739937,Olaf,0,35,8,1,1304598943
3508830,rustyrick,0,2,0,0,1396910783
592485,Deeko,30,16,6,0,1296143652
1378936,Hossein,33,7,0,0,1336364185
1886835,Pavel Lechev,0,4,0,0,1354921423
35439,tonys,0,20,15,0,1222080883
2607688,schabluk,0,8,0,0,1374512422
510577,David Cheung,0,4,2,0,1289985522
3689039,matt,0,4,0,0,1401393923
1657443,Samot,0,3,0,0,1347147090
2684,Mart&#237;n Marconcini,39,85,58,7,1219588707
3738180,Coffeethulhu,31,1,0,0,1402671847
35453,Simon Temlett,44,15,9,1,1226061338
3738183,Xavi,0,7,0,0,1402671890
412280,Emerson Moretto,0,3,0,0,1281033167
1935971,Michael Oliver,22,15,2,0,1356761877
3033681,MeIsOlsson,0,8,1,0,1385406478
1329812,Danny Rancher,0,17,5,0,1334252431
1329813,Ben,0,10,7,0,1334252435
592523,Gosta J,0,5,0,0,1296145121
3459766,Phantomluffy,0,6,0,0,1395752046
445058,Hrishikesh Mishra,30,8,3,0,1284203291
166538,manji,0,64,43,3,1251802689
2689696,tejashs,0,7,0,0,1376662538
4000432,riCO diAS,0,6,0,0,1409661719
543384,Joachim H. Skeie,0,25,9,0,1292418643
1100417,Kuhess,0,7,2,0,1323970097
2411189,Destiny Faith,18,10,0,0,1369255091
592539,Tom Hartwell,34,18,7,1,1296145942
2230961,Vijay_Shinde,0,10,1,0,1364795910
3033786,vanqyard,22,2,0,0,1385408503
690844,Gilad,0,9,1,0,1301909262
2788029,shujj,0,8,1,1,1379427736
2362035,Thanapipat Pacharatanakoson,0,7,0,0,1368011086
2689714,nacyot,28,5,2,0,1376662878
1886848,cptKopernikus,0,3,0,0,1354921937
3885734,Opacification,0,3,0,0,1406582047
1329844,Michael Schlottke,30,29,10,0,1334253216
2460294,Drew,0,10,3,0,1370532118
1837759,Jai Kumar,0,9,4,0,1353388997
166566,pimpf0r,44,15,5,0,1251806204
2689665,mekafe,0,13,1,0,1376661829
84651,Justin Niessner,31,370,247,12,1238423087
1788598,Eldar Mensutov,0,13,4,0,1351688027
2737,Kevin Kaske,32,12,8,0,1219606903
3459718,Florent,0,1,0,0,1395751445
2787993,Mark,0,5,0,0,1379427188
3181188,Richard Willems,28,3,0,0,1389346645
1559201,Dineshkumar,21,18,5,0,1343455970
3885708,Vasyl Tretiakov,30,5,0,0,1406581289
3459726,Dan,0,11,2,0,1395751563
3033745,user3033745,0,1,0,0,1385407665
166589,Lyubomyr Shaydariv,0,46,18,3,1251808275
1608408,crodas,27,5,1,0,1345269088
445123,scartag,0,29,14,2,1284214673
3836669,kidshaw,0,10,2,1,1405337116
1051355,math,34,39,22,4,1272282969
445131,Eric Leschinski,34,124,114,11,1284216309
1051357,msaladin,40,9,2,0,1321519772
2460395,raghera,0,6,0,0,1370533580
641752,rgamber,0,42,20,2,1299090681
166611,JuanZe,43,44,17,0,1251811176
1329863,Miker010,0,4,0,0,1334253859
641759,ultifinitus,23,24,7,0,1299091105
117463,Manuel Bernhardt,30,24,8,0,1244131940
2411251,Lukas Leitinger,20,9,1,0,1369256478
1657537,alanv,0,41,19,1,1347155639
1608384,holmes840,0,14,2,0,1345268077
1100490,ugupta,28,1,0,0,1323972485
117471,Bruno Bronosky,36,29,22,2,1244132717
2689782,user2689782,0,8,0,0,1376663935
3689191,sirdavidhuang,0,2,1,0,1401396901
4278945,Dillon,0,4,0,0,1416579742
1002222,Gaʀʀ�?,25,32,12,1,1318985352
1837823,mikea,57,14,2,0,1353391628
2460358,DannyGM16,0,4,0,0,1370532917
3132107,user3132107,0,2,0,0,1387878789
1788668,Nihir Das,28,5,0,0,1351689873
1002212,paulscode,36,21,4,0,1318984414
3181248,Justin Iurman,25,29,8,2,1389347690
510711,flob,0,23,8,1,1289993810
4229814,Aaron Zimmerman,0,3,0,0,1415439202
1608420,Firas Al Mannaa,0,16,3,0,1345270147
2460378,Thomas S.,0,16,2,0,1370533267
2815,Petriborg,34,30,14,1,1219663480
445190,Andrew,0,33,16,2,1284223906
1739547,Cogentleman,21,4,0,0,1349992427
690952,Selvin,34,26,17,2,1301914553
1788702,igor,0,11,1,1,1351690463
1788689,HatemTmi,0,11,5,0,1351690233
166664,Manu,0,10,3,1,1251817298
1051420,James,0,7,0,0,1321522077
1837841,user1837841,0,6,0,0,1353392131
3459878,Kamran Afsar,24,5,0,0,1395753734
445202,Kennu,40,7,3,0,1276944948
2460466,Jogi,0,7,0,0,1370534760
4000554,Sincress,0,6,0,0,1409664091
1100552,Eugen Rieck,46,50,25,1,1323974658
641811,Robin Eisenberg,0,17,6,0,1299093488
1051402,KwonNam,0,8,1,0,1321521170
2847,John Boker,32,99,53,11,1219673572
3787546,BKS,0,2,0,0,1404039293
510756,joro,30,5,0,0,1289996558
2738957,Jigar Pandya,23,17,3,0,1378106354
2984712,Christer,0,8,0,0,1384283786
641838,Tom,0,40,14,2,1299094836
2837260,user2837260,0,9,0,0,1380688222
1837878,Jason,0,3,1,0,1353393333
4000535,Ram72119,24,12,0,0,1409663683
1837873,r3ap3r,0,15,6,0,1353393131
3836692,Neeraj Sharma,36,3,0,0,1405337484
1837875,RuslanD,29,5,0,0,1353393213
3885844,Paul T.,0,5,1,0,1406585560
2689817,Railag,0,2,0,0,1376664503
35634,Henry,0,139,58,9,1226094996
166708,Zaphod,0,7,0,0,1251821395
2738974,Tamil,35,2,0,0,1378106801
4459389,Mosse Rodbay,0,1,0,0,1421356913
2689808,user2689808,0,6,0,0,1376664307
543539,Egor,25,82,42,4,1292426796
1788704,kmas,32,37,20,8,1351690500
3181424,Satwik Nadkarny,0,19,3,1,1389350493
3181425,user3181425,0,3,0,0,1389350511
1739608,parafiaraclawice,0,7,0,0,1349994768
3787647,cPassard98,0,2,0,0,1404042833
2886507,Emre Akt&#252;rk,25,9,2,0,1381928734
3132264,superm4n,30,7,1,0,1387882457
166731,suprasad,29,26,6,1,1251823592
3459960,PaulHickman,0,5,0,0,1395755050
2411370,neferpitoe,0,4,0,0,1369259177
3738487,Sandesh Deshmane,29,5,2,0,1402678632
3230563,JegsVala,0,14,2,0,1390537970
3181413,dmarrazzo,0,4,0,0,1389350363
543572,James Drinkard,59,74,35,7,1280348867
3885927,user3885927,0,14,2,0,1406588212
1002322,Vattic,0,2,0,0,1318992225
166749,larsmans,0,483,314,21,1251825560
3181392,cfrick,0,23,7,1,1389350015
2460487,phil,0,7,0,0,1370535094
1051509,Maksim,26,6,3,0,1321524685
1739645,idfah,0,12,4,0,1349996921
1788790,Danpoleary,0,7,0,0,1351692132
3459909,Szarpul,0,8,1,0,1395754179
3459911,Bambuk,0,5,0,0,1395754214
3885902,dugshnay,0,1,0,0,1406587544
2935,Vetle,37,25,15,0,1219739026
1051496,BlueLettuce16,0,16,4,0,1321524430
1788774,excalibur1491,0,13,3,0,1351691696
1559401,rbaleksandar,0,14,4,0,1343468126
3689400,timmccormick,0,0,0,0,1401403042
4000703,bradz44,0,3,0,0,1409666663
1969053,user1969053,0,8,5,0,1357885276
2886571,LHP,0,4,1,0,1381929827
691074,Buurman,0,9,2,0,1301920159
2886567,AlamoPS,23,6,1,0,1381929783
4000694,HappyCactus,0,7,0,0,1409666463
2460586,GrouchyPanda,24,11,1,0,1370536787
3132351,EverNight,0,5,0,0,1387884668
84885,Atma,0,134,90,19,1238457651
1739663,h3g0r_,0,8,1,0,1349997514
2689980,Abbey,25,6,0,0,1376667732
3787692,user3787692,0,6,0,0,1404044605
84889,Peter Niederwieser,0,89,72,2,1238458813
1788806,haywire,24,19,5,1,1351692490
84901,kevintechie,0,8,5,0,1238460615
1330097,nrcrast,0,8,1,0,1334260498
2985,stjohnroe,44,25,15,0,1219745857
641955,janos,36,88,44,5,1299099980
3459999,Matt,0,4,0,0,1395755571
691105,James Pulley,46,13,5,1,1301921313
2988,J&#246;rg W Mittag,36,401,239,29,1219746475
3083138,stachyra,43,13,4,0,1386598398
2968448,voskart,0,7,1,1,1383905663
1330085,cleberz,31,2,0,0,1334260183
3181443,NoobNe0,0,7,1,0,1389350828
3181444,Dmitry Nikiforov,0,7,3,0,1389350850
3885967,ave4224,0,2,0,0,1406589764
84916,burntsugar,0,44,28,14,1238464411
3787649,Waroulolz,0,7,0,0,1404042851
2886551,user2886551,0,2,0,0,1381929351
3787650,Owain,20,5,0,0,1404042867
2362340,Dan,0,5,1,0,1368016396
117696,Malthan,29,12,5,1,1244155273
3836923,inkalimeva,25,17,2,0,1405341834
1330130,jmiguel77,39,3,0,0,1334261379
4000762,Will Whitaker,0,4,0,0,1409667762
1608660,Vlad L,31,44,21,7,1345286144
1051613,andrewww,26,16,1,0,1321527840
1051614,UNeverNo,0,17,3,1,1321527854
3836916,Anonymous,0,6,0,0,1405341498
2264051,Gustavo Ehrhardt,0,4,0,0,1365553661
642008,Jim,30,20,9,0,1299102540
3132413,Aunn Raza,0,7,0,0,1387886212
1969100,Chin Ye,0,33,9,2,1357886344
3689450,Vld,0,7,0,0,1401405086
3181541,Ashish,30,6,0,0,1389352781
2935802,Sudhakar,25,8,2,0,1383127525
1969096,Sudarshan Shubakar,0,7,1,0,1357886266
2968571,seph,0,4,0,0,1383907547
3787747,user3787747,0,1,0,0,1404046915
1608643,Ketan Ahir,0,26,5,1,1345285102
1051598,Roman  Elizarov,0,0,0,0,1321527484
3787750,Ekansh Rastogi,23,11,1,1,1404047030
117733,zhaow,31,15,2,0,1244163078
2935754,karci10,0,11,1,0,1383126876
691168,Orgmir,0,7,0,0,1301923549
1739765,Plays2,0,8,2,0,1350002923
1100769,Apollo Clark,0,14,5,0,1323983069
1608682,I.Tyger,31,9,0,0,1345287453
3034075,Nate,0,4,0,0,1385414446
2690015,eggshell,0,6,1,0,1376668320
2411475,Matt Welson,0,6,0,0,1369262248
2460637,sakir,0,32,10,2,1370537886
3230668,Chandra Barnett,0,1,0,0,1390540627
2968531,Gon&#231;alo Ara&#250;jo,0,4,0,0,1383907002
2411556,Matt Jennings,0,10,2,0,1369265149
2968619,Surangie,26,8,0,0,1383908425
1051671,Robin Saxena,26,8,1,0,1321529855
2886694,Isabelle Augenstein,0,6,0,0,1381931896
2968614,Aditya,0,10,2,0,1383908307
1051677,Silviu Burcea,24,23,8,0,1321529961
1330186,Dani C.,36,7,2,0,1334263140
642070,tdelaney,0,20,11,2,1299104856
2739211,joe776,30,15,4,0,1297951392
2460678,warl0ck08,0,7,0,0,1370538841
1002530,sonorita,26,16,2,0,1319004960
2362377,SpiderRico,0,14,1,0,1368016809
4181010,inverse12,23,4,1,0,1414251768
1969198,AesSedai101,23,7,1,0,1357889149
1657896,yedidyak,0,15,2,0,1347182202
2788377,JBires,0,9,1,0,1379433391
1657898,Mohammad Reza  Ramezani,0,9,0,0,1347182289
1559597,phantomhive,0,7,0,0,1343478018
2788374,lucian ciufudean,0,5,0,0,1379433349
117820,jopa,48,5,5,0,1244185036
1739812,Mercenary,0,21,8,0,1350005283
1788964,Abhishek Asthana,0,26,6,0,1351695940
2919528,Vimlesh,0,2,0,0,1382696635
1608786,Derek W,24,27,16,3,1345294022
3230843,anil,29,1,0,0,1390544749
35915,echox,0,37,17,2,1226232328
1608789,laymelek,0,11,0,0,1345294235
117839,Michael Wiles,39,69,40,7,1244187532
3230821,Deshawn,0,5,0,0,1390544173
691294,flindeberg,0,23,10,0,1301927971
1002584,Ehsan,25,36,13,2,1319007203
1330252,manu144x,0,3,0,0,1334266026
3738721,Zanval,0,4,0,0,1402683729
969812,Alex,26,29,10,2,1317237534
1100874,Katana24,26,53,22,6,1303726484
2460740,whho,0,5,0,0,1370539908
3968094,Kadum,0,1,0,0,1408713556
3968088,bacoco,0,10,0,0,1408713395
969833,Kevin Sadler,0,9,1,0,1317238347
3460185,ashu,0,6,3,0,1395758290
2411594,Paolof76,0,9,1,0,1369266386
3460187,Andrei Avris,0,0,0,0,1395758298
1739882,Chintan Soni,26,49,19,4,1350008900
1002623,zxshi,0,4,0,0,1319008824
2886745,Gernan,27,5,0,0,1381932585
3968068,Eule,0,2,0,0,1408713095
2411613,Kevin Klute,0,7,1,0,1369267073
593010,Guido Anselmi,0,40,17,4,1296168456
2264226,Fernando Carvalhosa,24,20,5,1,1365560235
1051792,Vasant PADHIYAR,24,5,1,0,1321533461
2886830,Jiminyjetson,0,4,0,0,1381934305
740488,gospodin,0,19,3,1,1304618019
4132027,Eremox,17,6,1,0,1413021375
3738813,Fex,0,2,0,0,1402685745
2641068,Bernd Gloss,44,4,0,0,1375342830
3460275,kuma  DK,30,11,1,0,1395759444
2264234,bbaker,23,7,2,0,1365560447
2739360,meganero,0,0,0,0,1378114802
4181174,user4181174,0,3,0,0,1414256824
740480,MaVVamaldo,33,23,8,1,1304617663
4132019,Prasanta samal,0,2,0,0,1413021075
4132017,Saiful Islam Rana,0,1,0,0,1413021064
2968764,Captain Haddock,0,6,1,0,1383911146
2739391,Atal Shrivastava,29,12,1,0,1378115525
2968763,Stefan Gro&#223;mann,0,2,0,0,1383911146
969881,Thordax,32,32,8,2,1317240662
1051783,gunar,32,57,21,5,1321533096
3738787,twisted_coder,0,2,0,0,1402685231
2886839,kraxor,26,12,1,0,1381934418
1100940,DigCamara,44,37,16,4,1323990818
2510009,Mike,0,5,0,0,1371838680
3689624,user3689624,0,0,0,0,1401411386
2837642,Daniel,0,5,3,0,1380698396
2690184,Vinod Chandak,0,1,0,0,1376672148
1608890,amurka,0,6,0,0,1345299491
2886798,Brandon Amir,0,8,2,0,1381933579
3067018,solvator,0,10,3,0,1386179034
3919004,mmitaru,0,6,0,0,1407424636
4230380,Satish,23,5,0,0,1415458489
3460251,roxdragon,0,9,2,0,1395759136
2215057,kovach,0,9,2,1,1364378625
2968732,Xearle,0,2,0,0,1383910556
691385,Dongqing,38,7,0,0,1301931625
675006,voscausa,0,29,7,1,1300974763
1559712,DevMonk,0,4,0,0,1343483992
1281193,NeeL,23,13,3,0,1332254635
2641043,user2641043,0,7,0,0,1375342381
3132563,Itai Peleg,45,1,0,0,1387889964
740553,Mike &#39;Pomax&#39; Kamermans,0,40,14,2,1304620872
1330390,yao jiang,0,48,22,4,1334272726
691404,leandro,31,7,2,0,1301932320
2886891,Honza Zidek,0,18,7,0,1381935144
2411756,Qrtn,14,8,2,0,1369272845
4181238,SE Student,0,3,0,0,1414258489
1739985,Max-P,22,8,1,0,1350013180
642242,Quincy,0,23,10,2,1299117382
2919655,Farhan Shah,27,27,6,2,1382698764
2690277,Mahfa,0,13,2,0,1376674744
740569,Auston,0,3,0,0,1304621459
3132667,kcondezo,32,5,0,0,1387893273
2919672,LeMoN.xaH,32,8,1,0,1382699045
3362022,Usulix,48,2,0,0,1393528969
3067126,oscar,0,3,0,0,1386181081
3919065,gunblues,0,5,0,0,1407425563
2690255,�?ukasz Kosiak,0,7,0,0,1376674369
3411154,cooow,21,10,0,0,1394634309
740582,Marcos,0,12,1,0,1304622340
2641113,Adrian Nițu,23,4,0,0,1375343627
2968799,Arvin,23,3,0,0,1383911863
3411136,Tsa579,19,3,0,0,1394634039
298225,Eric Postpischil,0,86,41,3,1269131930
642303,JavaCoderEx,44,7,1,0,1299121882
2641119,Neo,0,2,0,0,1375343722
4181188,ronIT,0,0,0,0,1414257060
3689668,thatjavaguy,0,3,0,0,1401412897
3689670,user3689670,0,1,0,0,1401413106
2641194,HVT7,23,7,0,0,1375344941
2739498,bashoogzaad,23,14,2,0,1378117634
2362658,user2362658,0,2,0,0,1368020952
3968314,invisibleProgrammer,0,3,0,0,1408717624
1281300,Andrew Liu,0,8,1,1,1332257081
3738942,Jake,0,2,0,0,1402688687
3411260,Sudipta,41,0,0,0,1394635948
2362670,AbbeHall,0,3,1,0,1368021240
1281305,Johnny Greenwood,25,20,3,0,1332257106
2592044,user2592044,0,4,0,0,1374074199
4230475,casey1229j,0,3,0,0,1415460837
2362664,Khinsu,24,21,2,0,1368021104
2641188,Eugene Mironenko,0,9,1,0,1375344836
3460409,ssoltanid,31,7,0,0,1395761146
2215215,Juan Carrey,28,4,1,0,1364381517
1183004,RustamIS,28,15,2,0,1328109179
544007,Seth Nelson,0,21,9,3,1292452168
1232131,Leonardo Ferrari,0,23,7,0,1330147254
675096,ancalled,29,6,0,0,1285247591
2968888,DaxeshKhatri,24,8,2,0,1383913748
2510128,Nick Allen,0,5,0,0,1371841315
675100,Patryk,26,89,36,4,1300977862
2837820,Benjaminssp,0,8,0,0,1380701995
2313524,diaz994,0,8,1,0,1366766116
3738926,user3738926,0,5,0,0,1402688286
3460387,KiKo,24,15,0,0,1395760940
1969412,Vivek Vardhan,23,13,2,0,1357894884
2968881,Java Enthusiast,21,15,3,0,1383913609
3411241,Nerakai,24,3,0,0,1394635618
2362683,sssV,0,10,0,0,1368021481
740651,Briefkasten,0,13,2,0,1304625922
3067148,Harold L. Brown,0,15,2,0,1386181601
1002790,Salih Erikci,25,31,12,5,1319015141
642340,soulcheck,32,56,31,1,1299124346
1183010,R. Oosterholt,34,22,5,0,1328109311
2690333,Eric Cassells,26,4,0,0,1376676015
2968856,dbug,0,0,0,0,1383912948
3132693,cosyman,26,8,0,0,1387893994
675121,Fabian Tschachtli,0,4,1,0,1300978296
1559852,savepopulation,29,11,4,0,1343492244
3738882,Lorenzo Addazi,24,2,0,0,1402687088
3460361,Hoki,39,17,2,1,1395760500
1183020,Roni Axelrad,0,1,0,0,1328109633
970033,Jason Palmer,0,6,1,0,1317247109
396618,Joeri Hendrickx,0,35,17,0,1279617904
642374,Wes Cumberland,0,9,5,0,1299126956
970049,lrossy,0,3,0,0,1317248003
2968959,Saurabh Meshram,23,18,2,0,1383915054
3460450,Zavax,0,1,0,0,1395761584
2919803,sonal,0,8,0,0,1382701437
1232197,anton1980,0,13,2,0,1296227399
2592127,sbunciak,0,2,0,0,1374075405
4083046,Dmitriy Kozlov,0,4,0,0,1411729293
3313007,user3313007,0,0,0,0,1392456999
2968909,LJRKUMAR,0,4,0,0,1383914167
1183089,Christian,0,7,0,0,1328111423
4132187,Richa,24,4,0,0,1413027109
4230438,Highlights Factory,0,9,0,0,1415459818
642402,shiraz,28,20,9,1,1299128700
675174,Alidad,0,31,10,1,1300979706
1281407,mprivat,0,41,17,0,1332259919
4181331,Changxu_Black,0,0,0,0,1414261158
2592073,Michael Couck,43,2,0,0,1374074602
4083021,MangEngkus,0,0,0,0,1411728884
3018068,clay,0,6,3,0,1385045471
3738947,Chirag Savsani,24,11,1,0,1402688846
2215331,user2215331,0,9,2,0,1364383490
3313072,Jakob,0,3,0,0,1392459779
1183126,Tom,0,12,4,0,1328112257
396675,rjsang,0,21,10,3,1279621599
1183125,JasonBourne,24,13,1,0,1328112256
4083129,&#216;yvind Vevang,36,1,0,0,1411731311
3165626,LegionDev,22,15,3,1,1389016340
1281433,Joshua Taylor,31,91,35,4,1332260624
3313058,thomasvdbossche,0,5,0,0,1392458988
298389,om-nom-nom,24,138,89,7,1269167427
3165602,Oleg S.,39,9,3,0,1389015890
249237,Kninnug,0,27,13,1,1263328695
3313064,Christian Hackl,0,15,5,1,1392459457
3689892,diCoder,0,7,0,0,1401421958
2690485,samyem,0,8,1,0,1376679922
4132257,war10ck,24,1,0,0,1413029581
1232306,Vicky,24,10,4,1,1330161179
4132252,mohamad mohsen Taheri,0,1,0,0,1413029451
3313050,Mahesh24,23,13,3,1,1392458699
1183167,Chandra kant,0,8,3,0,1328113400
4230639,meew0,0,0,0,0,1415465531
3460486,user3460486,0,7,0,0,1395762095
396732,Kawu,0,126,70,11,1279625984
3411342,William,0,6,0,0,1394637227
2215325,Eduardo Soriano,37,10,0,0,1364383417
396730,Philipp Wendler,0,54,15,4,1279625962
4230654,Zulqarnain Ejaz,28,5,0,0,1415466192
4132350,csal,0,7,0,0,1413033038
3165683,user3165683,0,10,0,0,1389017413
626122,BBdev,0,40,16,1,1298271287
4034046,Davide Rossi,34,6,0,0,1410511122
1330652,subhash lamba,0,8,0,0,1334287753
3968501,Brian Smith,0,5,0,0,1408721112
1183192,Steffen Kreutz,24,20,5,1,1328114096
2641380,SHS,0,5,0,0,1375348079
396747,Gary Rowe,45,40,19,1,1225821381
298455,Nishant,0,74,53,4,1269180513
4230550,FMKU,0,1,0,0,1415462849
1740236,Surya,28,12,4,0,1350022790
970200,Ian Lim,0,15,8,0,1317258139
642513,borys86,28,6,1,1,1299135441
2919925,bysheriff,0,5,0,0,1382703386
69083,Guffa,44,578,301,45,1235161492
3968481,SURFThru,0,5,0,0,1408720710
4083171,DormaPadre,0,6,0,0,1411732340
970195,jaypal singh,32,77,39,8,1317258064
1281485,Alfe,0,53,20,1,1332261852
970193,Geremy,0,20,6,0,1317257914
3411412,Naeem Iqbal,0,2,0,0,1394637953
1969663,Ruben,38,6,0,0,1357900517
2215364,NILL,0,8,0,0,1364383937
3968473,christwinn,0,0,0,0,1408720589
2919882,Studeo9999,0,2,0,0,1382702695
1560062,zero323,0,32,18,8,1343503990
249322,Davy Herben,33,7,1,0,1263334986
4132310,guru,0,7,0,0,1413031331
249327,nickdos,0,37,16,2,1263335407
2592202,Gino,0,9,0,0,1374076737
2690520,InfinityMachine,0,10,0,0,1376680855
1969638,Zantier,0,10,0,0,1357899839
1740258,Zhandos,25,7,1,0,1350023228
970229,Marcio Jasinski,0,6,0,0,1317260255
1560086,Dillon Ryan Redding,0,3,0,0,1343504953
2313762,user2313762,0,0,0,0,1366773444
2543138,adavis,32,20,5,2,1372776739
3264054,Jeremy,34,0,0,0,1391381269
396815,Rich Hill,0,6,2,0,1279630405
298511,DiskCrasher,44,19,8,0,1269190415
2919971,MadConan,0,9,1,0,1382704103
3690024,AJNeufeld,0,1,0,0,1401426563
1134080,ADTC,28,27,8,0,1325845573
3264034,aheschel,0,1,0,0,1391380556
1134084,Pankaj Shinde,0,8,3,0,1325845699
3968546,Daniel Crocco,0,5,0,0,1408722084
740907,Ripityom,0,11,3,0,1304641204
4083228,Erling,0,1,0,0,1411733600
69157,Patrick,0,12,3,1,1220621456
1281590,Nanju,0,3,0,0,1332264592
1740351,IThinkSo,0,2,0,0,1350025788
3968538,Manoj Singh,25,8,0,0,1408721818
3165719,Jay Godara,17,6,0,0,1389018094
740899,ionalchemist,36,9,0,0,1304640267
921124,wiseideal,0,6,1,0,1314775725
3165724,Venkatesh venki,0,2,0,0,1389018170
4083208,Mk3Y,0,2,0,0,1411733128
1134122,Jewel,26,5,0,0,1325846853
4230780,Daniele Bocciolini,0,1,0,0,1415470403
675383,Niek Haarman,24,158,96,24,1300987752
249404,Alexander M&#252;ller,26,19,3,0,1263342830
4230660,Gelx,0,3,0,0,1415466288
1183316,Mikael Grevsten,49,18,3,0,1328116954
3264119,Olivier Citeau,0,2,0,0,1391383833
3362420,Daniel,0,12,2,0,1393535998
298573,VahidN,0,42,19,3,1269198230
970308,checketts,0,25,11,0,1317266340
2641507,szpetip,29,6,0,0,1375349955
347722,samer226047,34,6,0,0,1274517847
3165794,naushasame,0,2,0,0,1389019805
1560133,user1560133,0,5,0,0,1343507427
3116666,uaiHebert,0,12,1,0,1387396184
4181610,kirk douglas,0,9,0,0,1414270099
921176,user921176,0,6,0,0,1314778251
3460717,DontDivideByZero,0,10,1,0,1395765267
2494079,user6930,0,8,0,0,1371484428
1232459,rjb1290,24,3,0,0,1330171424
1183308,guga,0,9,4,1,1328116802
2592326,Aman Agnihotri,0,13,4,1,1374079031
1134192,iLoveUnicorns,27,16,6,0,1325849666
4181597,theSereneRebel,0,6,0,0,1414269754
4132443,mrres1,0,1,0,0,1413036278
3165782,Roman Pickl,0,7,0,0,1389019398
626273,stema,0,74,35,10,1298279632
2690624,jdev.hari,33,7,0,0,1376683340
1511037,Penguino,0,11,3,0,1341810474
1134181,Aleksey Bykov,30,41,15,5,1325849081
2543186,Willwsharp,23,8,0,0,1372777536
3690060,user3690060,0,4,0,0,1401427701
4181577,Valentin Rodygin,30,10,1,0,1414269084
2018921,ASu,0,2,0,0,1359392128
396926,rvdb,0,14,3,0,1279637100
3690049,Raaz Bhatta,24,5,0,0,1401427403
3919425,Bill,0,9,0,0,1407431989
1134191,Michael,0,10,2,0,1325849654
1281644,Ignacio A. Poletti,0,5,1,0,1332266170
2641576,Matt,26,44,11,3,1375351039
3264179,Farkas Csaba,38,0,0,0,1391386755
528011,Guido N,0,13,1,0,1291295611
396931,Benny,0,17,6,0,1279637556
921224,Sebastian Troy,23,23,10,0,1309991275
626318,blackcompe,0,13,7,0,1298281540
1511056,clogwog,0,3,0,0,1341811427
3641023,mst,0,6,0,0,1400160594
1183387,bonsaiviking,0,19,4,0,1328119372
1085081,Gaurav Parmar,0,3,0,0,1323241739
2641570,user2641570,0,7,0,0,1375350974
69258,DataNucleus,0,28,18,2,1235202336
1085084,sondrewe,0,5,0,0,1323241965
1969804,SBI,0,12,5,1,1357903786
1134211,Thorn,41,28,9,1,1325850395
2543285,ToasteR,0,13,1,0,1372779172
